year,allblackpop,geoid,namelsad,tractpop,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2021,218,17031411100,Census Tract 4111,2416,411100,41,1.0,28801,0.083885976,HYDE PARK,45.10538016
2021,85,17031411200,Census Tract 4112,1646,411200,41,1.0,28801,0.057150793,HYDE PARK,45.10538016
2021,3596,17031460400,Census Tract 4604,3619,460400,46,1.0,30399,0.119049969,SOUTH CHICAGO,93.27218499
2021,5636,17031460500,Census Tract 4605,6115,460500,46,1.0,30399,0.201157933,SOUTH CHICAGO,93.27218499
2021,835,17031461000,Census Tract 4610,1284,461000,46,1.0,30399,0.042238232,SOUTH CHICAGO,93.27218499
2021,1493,17031420100,Census Tract 4201,1567,420100,42,1.0,23966,0.065384294,WOODLAWN,57.8151795
2021,1116,17031420200,Census Tract 4202,1753,420200,42,1.0,23966,0.073145289,WOODLAWN,57.8151795
2021,646,17031420400,Census Tract 4204,1173,420400,42,1.0,23966,0.048944338,WOODLAWN,57.8151795
2021,2508,17031420700,Census Tract 4207,2593,420700,42,1.0,23966,0.108194943,WOODLAWN,57.8151795
2021,2410,17031420800,Census Tract 4208,2563,420800,42,1.0,23966,0.106943169,WOODLAWN,57.8151795
2021,2535,17031470100,Census Tract 4701,2652,470100,47,1.0,2652,1.0,BURNSIDE,16.99598327
2021,2232,17031480100,Census Tract 4801,2241,480100,48,1.0,12843,0.174491941,CALUMET HEIGHTS,48.82624156
2021,999,17031480200,Census Tract 4802,1065,480200,48,1.0,12843,0.08292455,CALUMET HEIGHTS,48.82624156
2021,1366,17031480300,Census Tract 4803,1405,480300,48,1.0,12843,0.109398116,CALUMET HEIGHTS,48.82624156
2021,5292,17031480400,Census Tract 4804,5346,480400,48,1.0,12843,0.416257884,CALUMET HEIGHTS,48.82624156
2021,153,17031650400,Census Tract 6504,6707,650400,65,1.0,32398,0.207018952,WEST LAWN,82.31530167
2021,541,17031650500,Census Tract 6505,4511,650500,65,1.0,32398,0.13923699,WEST LAWN,82.31530167
2021,157,17031660400,Census Tract 6604,4614,660400,66,1.0,51169,0.090171784,CHICAGO LAWN,98.2794651
2021,4313,17031290900,Census Tract 2909,4366,290900,29,1.0,32106,0.135987043,NORTH LAWNDALE,89.48742201
2021,1913,17031291200,Census Tract 2912,1933,291200,29,1.0,32106,0.060206815,NORTH LAWNDALE,89.48742201
2021,1913,17031421200,Census Tract 4212,1994,421200,42,1.0,23966,0.083201202,WOODLAWN,57.8151795
2021,1332,17031271500,Census Tract 2715,1440,271500,27,1.0,19908,0.072332731,EAST GARFIELD PARK,53.88322084
2021,2253,17031292200,Census Tract 2922,2580,292200,29,1.0,32106,0.080358811,NORTH LAWNDALE,89.48742201
2021,1445,17031292400,Census Tract 2924,1880,292400,29,1.0,32106,0.058556033,NORTH LAWNDALE,89.48742201
2021,3012,17031292500,Census Tract 2925,3698,292500,29,1.0,32106,0.115180963,NORTH LAWNDALE,89.48742201
2021,535,17031271800,Census Tract 2718,554,271800,27,1.0,19908,0.027828009,EAST GARFIELD PARK,53.88322084
2021,208,17031280100,Census Tract 2801,7016,280100,28,1.0,65019,0.10790692,NEAR WEST SIDE,158.4924665
2021,1013,17031280400,Census Tract 2804,1471,280400,28,1.0,65019,0.022624156,NEAR WEST SIDE,158.4924665
2021,387,17031300600,Census Tract 3006,2862,300600,30,1.0,70281,0.040722244,SOUTH LAWNDALE,127.9982978
2021,263,17031300700,Census Tract 3007,4740,300700,30,1.0,70281,0.067443548,SOUTH LAWNDALE,127.9982978
2021,42,17031301100,Census Tract 3011,2150,301100,30,1.0,70281,0.030591483,SOUTH LAWNDALE,127.9982978
2021,950,17031301200,Census Tract 3012,5119,301200,30,1.0,70281,0.072836186,SOUTH LAWNDALE,127.9982978
2021,2444,17031480500,Census Tract 4805,2786,480500,48,1.0,12843,0.216927509,CALUMET HEIGHTS,48.82624156
2021,1955,17031490500,Census Tract 4905,2065,490500,49,1.0,39128,0.052775506,ROSELAND,134.3137067
2021,318,17031520200,Census Tract 5202,3577,520200,52,1.0,24429,0.146424332,EAST SIDE,83.24172803
2021,109,17031520300,Census Tract 5203,5859,520300,52,1.0,24429,0.239837898,EAST SIDE,83.24172803
2021,17,17031520400,Census Tract 5204,4805,520400,52,1.0,24429,0.196692456,EAST SIDE,83.24172803
2021,255,17031520500,Census Tract 5205,5264,520500,52,1.0,24429,0.2154816,EAST SIDE,83.24172803
2021,139,17031520600,Census Tract 5206,2655,520600,52,1.0,24429,0.108682304,EAST SIDE,83.24172803
2021,158,17031660500,Census Tract 6605,4364,660500,66,1.0,51169,0.085286013,CHICAGO LAWN,98.2794651
2021,2344,17031660600,Census Tract 6606,5266,660600,66,1.0,51169,0.102913874,CHICAGO LAWN,98.2794651
2021,1375,17031660700,Census Tract 6607,1529,660700,66,1.0,51169,0.029881373,CHICAGO LAWN,98.2794651
2021,3089,17031660800,Census Tract 6608,5728,660800,66,1.0,51169,0.111942778,CHICAGO LAWN,98.2794651
2021,3935,17031660900,Census Tract 6609,5081,660900,66,1.0,51169,0.099298403,CHICAGO LAWN,98.2794651
2021,4118,17031661000,Census Tract 6610,5576,661000,66,1.0,51169,0.108972229,CHICAGO LAWN,98.2794651
2021,897,17031280900,Census Tract 2809,1075,280900,28,1.0,65019,0.016533629,NEAR WEST SIDE,158.4924665
2021,113,17031301600,Census Tract 3016,3326,301600,30,1.0,70281,0.047324312,SOUTH LAWNDALE,127.9982978
2021,1341,17031490600,Census Tract 4906,1512,490600,49,1.0,39128,0.038642404,ROSELAND,134.3137067
2021,2800,17031490700,Census Tract 4907,2805,490700,49,1.0,39128,0.071687794,ROSELAND,134.3137067
2021,3592,17031490800,Census Tract 4908,3663,490800,49,1.0,39128,0.093615825,ROSELAND,134.3137067
2021,3454,17031491000,Census Tract 4910,3510,491000,49,1.0,39128,0.089705582,ROSELAND,134.3137067
2021,4238,17031491100,Census Tract 4911,4469,491100,49,1.0,39128,0.114214884,ROSELAND,134.3137067
2021,3920,17031530200,Census Tract 5302,4406,530200,53,1.0,26951,0.163481875,WEST PULLMAN,99.36519806
2021,3958,17031530300,Census Tract 5303,3974,530300,53,1.0,26951,0.147452785,WEST PULLMAN,99.36519806
2021,2078,17031530400,Census Tract 5304,2215,530400,53,1.0,26951,0.08218619,WEST PULLMAN,99.36519806
2021,2330,17031530600,Census Tract 5306,2344,530600,53,1.0,26951,0.086972654,WEST PULLMAN,99.36519806
2021,306,17031560100,Census Tract 5601,1331,560100,56,1.0,36704,0.036263078,GARFIELD RIDGE,117.8907784
2021,729,17031670200,Census Tract 6702,747,670200,67,1.0,26282,0.028422494,WEST ENGLEWOOD,87.94769193
2021,1050,17031670300,Census Tract 6703,1320,670300,67,1.0,26282,0.050224488,WEST ENGLEWOOD,87.94769193
2021,1332,17031670400,Census Tract 6704,1626,670400,67,1.0,26282,0.061867438,WEST ENGLEWOOD,87.94769193
2021,2816,17031661100,Census Tract 6611,7370,661100,66,1.0,51169,0.14403252,CHICAGO LAWN,98.2794651
2021,963,17031670100,Census Tract 6701,1329,670100,67,1.0,26282,0.050566928,WEST ENGLEWOOD,87.94769193
2021,800,17031670600,Census Tract 6706,1097,670600,67,1.0,26282,0.041739594,WEST ENGLEWOOD,87.94769193
2021,744,17031670700,Census Tract 6707,1170,670700,67,1.0,26282,0.04451716,WEST ENGLEWOOD,87.94769193
2021,1055,17031670800,Census Tract 6708,1077,670800,67,1.0,26282,0.040978617,WEST ENGLEWOOD,87.94769193
2021,1170,17031670900,Census Tract 6709,1314,670900,67,1.0,26282,0.049996195,WEST ENGLEWOOD,87.94769193
2021,1267,17031260900,Census Tract 2609,1467,260900,26,1.0,17289,0.08485164,WEST GARFIELD PARK,36.09284881
2021,2367,17031261000,Census Tract 2610,2443,261000,26,1.0,17289,0.141303719,WEST GARFIELD PARK,36.09284881
2021,223,17031281900,Census Tract 2819,6592,281900,28,1.0,65019,0.101385749,NEAR WEST SIDE,158.4924665
2021,78,17031310200,Census Tract 3102,1760,310200,31,1.0,33588,0.052399667,LOWER WEST SIDE,81.55072362
2021,106,17031310300,Census Tract 3103,1759,310300,31,1.0,33588,0.052369894,LOWER WEST SIDE,81.55072362
2021,57,17031310400,Census Tract 3104,1201,310400,31,1.0,33588,0.035756818,LOWER WEST SIDE,81.55072362
2021,0,17031310500,Census Tract 3105,1482,310500,31,1.0,33588,0.044122901,LOWER WEST SIDE,81.55072362
2021,1753,17031491200,Census Tract 4912,1901,491200,49,1.0,39128,0.048584134,ROSELAND,134.3137067
2021,2143,17031491300,Census Tract 4913,2179,491300,49,1.0,39128,0.055689021,ROSELAND,134.3137067
2021,2936,17031491400,Census Tract 4914,3010,491400,49,1.0,39128,0.076927009,ROSELAND,134.3137067
2021,3248,17031500100,Census Tract 5001,3308,500100,50,1.0,7147,0.462851546,PULLMAN,59.00155559
2021,1904,17031500200,Census Tract 5002,1963,500200,50,1.0,7147,0.274660697,PULLMAN,59.00155559
2021,568,17031500300,Census Tract 5003,1876,500300,50,1.0,7147,0.262487757,PULLMAN,59.00155559
2021,944,17031560200,Census Tract 5602,1547,560200,56,1.0,36704,0.042147995,GARFIELD RIDGE,117.8907784
2021,58,17031560300,Census Tract 5603,3213,560300,56,1.0,36704,0.087538143,GARFIELD RIDGE,117.8907784
2021,48,17031560700,Census Tract 5607,3682,560700,56,1.0,36704,0.100316042,GARFIELD RIDGE,117.8907784
2021,3,17031560800,Census Tract 5608,6077,560800,56,1.0,36704,0.165567786,GARFIELD RIDGE,117.8907784
2021,1,17031560900,Census Tract 5609,5394,560900,56,1.0,36704,0.146959459,GARFIELD RIDGE,117.8907784
2021,16,17031561000,Census Tract 5610,5947,561000,56,1.0,36704,0.162025937,GARFIELD RIDGE,117.8907784
2021,935,17031030101,Census Tract 301.01,3699,30101,77,1.0,58084,0.063683631,EDGEWATER,48.44999083
2021,511,17031030701,Census Tract 307.01,1509,30701,77,1.0,58084,0.025979616,EDGEWATER,48.44999083
2021,95,17031070103,Census Tract 701.03,1408,70103,7,1.0,69641,0.020217975,LINCOLN PARK,88.31640046
2021,123,17031831900,Census Tract 8319,3262,831900,6,1.0,102611,0.031789964,LAKE VIEW,87.21479926
2021,28,17031832600,Census Tract 8326,4423,832600,7,1.0,69641,0.063511437,LINCOLN PARK,88.31640046
2021,1691,17031836900,Census Tract 8369,1879,836900,27,1.0,19908,0.094384167,EAST GARFIELD PARK,53.88322084
2021,345,17031841200,Census Tract 8412,4455,841200,31,1.0,33588,0.132636656,LOWER WEST SIDE,81.55072362
2021,868,17031839500,Census Tract 8395,1552,839500,35,1.0,21278,0.072939186,DOUGLAS,46.00462115
2021,1559,17031835800,Census Tract 8358,1785,835800,38,1.0,24401,0.07315274,GRAND BOULEVARD,48.49250315
2021,1809,17031838800,Census Tract 8388,3101,838800,51,1.0,15198,0.204040005,SOUTH DEERING,303.7970596
2021,573,17031842300,Census Tract 8423,3678,842300,24,1.0,86881,0.042333767,WEST TOWN,127.5629046
2021,1110,17031841900,Census Tract 8419,6181,841900,28,1.0,65019,0.09506452,NEAR WEST SIDE,158.4924665
2021,124,17031843200,Census Tract 8432,2276,843200,31,1.0,33588,0.067762296,LOWER WEST SIDE,81.55072362
2021,717,17031843400,Census Tract 8434,1099,843400,29,1.0,32106,0.034230362,NORTH LAWNDALE,89.48742201
2021,356,17031842600,Census Tract 8426,4450,842600,61,1.0,39573,0.112450408,NEW CITY,134.6369632
2021,13,17031301803,Census Tract 3018.03,3230,301803,30,1.0,70281,0.045958367,SOUTH LAWNDALE,127.9982978
2021,1907,17031010300,Census Tract 103,6085,10300,1,1.0,55789,0.109071681,ROGERS PARK,51.25990244
2021,588,17031010400,Census Tract 104,4587,10400,1,1.0,55789,0.082220509,ROGERS PARK,51.25990244
2021,1509,17031010600,Census Tract 106,6553,10600,1,1.0,55789,0.117460431,ROGERS PARK,51.25990244
2021,1604,17031020100,Census Tract 201,3972,20100,2,1.0,79897,0.049714007,WEST RIDGE,98.42909484
2021,760,17031280800,Census Tract 2808,863,280800,28,1.0,65019,0.013273043,NEAR WEST SIDE,158.4924665
2021,986,17031420300,Census Tract 4203,2552,420300,42,1.0,23966,0.106484186,WOODLAWN,57.8151795
2021,252,17031100200,Census Tract 1002,7309,100200,10,1.0,39235,0.186287753,NORWOOD PARK,121.9591054
2021,773,17031020200,Census Tract 202,7159,20200,2,1.0,79897,0.089602864,WEST RIDGE,98.42909484
2021,30,17031130200,Census Tract 1302,1497,130200,13,1.0,18847,0.079429087,NORTH PARK,70.28870642
2021,945,17031020400,Census Tract 204,4115,20400,2,1.0,79897,0.051503811,WEST RIDGE,98.42909484
2021,92,17031080202,Census Tract 802.02,3758,80202,8,1.0,98505,0.038150348,NEAR NORTH SIDE,76.67589596
2021,33,17031240200,Census Tract 2402,1811,240200,24,1.0,86881,0.020844604,WEST TOWN,127.5629046
2021,1318,17031611800,Census Tract 6118,1996,611800,61,1.0,39573,0.05043843,NEW CITY,134.6369632
2021,78,17031060200,Census Tract 602,2188,60200,6,1.0,102611,0.02132325,LAKE VIEW,87.21479926
2021,452,17031221200,Census Tract 2212,3074,221200,22,1.0,71408,0.043048398,LOGAN SQUARE,100.0575667
2021,53,17031061200,Census Tract 612,2095,61200,6,1.0,102611,0.020416914,LAKE VIEW,87.21479926
2021,268,17031030200,Census Tract 302,5995,30200,77,1.0,58084,0.103212589,EDGEWATER,48.44999083
2021,672,17031030300,Census Tract 303,3828,30300,77,1.0,58084,0.065904552,EDGEWATER,48.44999083
2021,164,17031030400,Census Tract 304,2764,30400,77,1.0,58084,0.047586254,EDGEWATER,48.44999083
2021,208,17031030900,Census Tract 309,3149,30900,77,1.0,58084,0.054214586,EDGEWATER,48.44999083
2021,71,17031031000,Census Tract 310,3830,31000,3,1.0,59119,0.064784587,UPTOWN,65.09564272
2021,0,17031600600,Census Tract 6006,3061,600600,60,1.0,34427,0.088912772,BRIDGEPORT,58.29151927
2021,2024,17031420600,Census Tract 4206,2104,420600,42,1.0,23966,0.087791037,WOODLAWN,57.8151795
2021,60,17031110100,Census Tract 1101,5777,110100,11,1.0,27172,0.212608568,JEFFERSON PARK,64.86816167
2021,289,17031031400,Census Tract 314,4934,31400,3,1.0,59119,0.083458787,UPTOWN,65.09564272
2021,11,17031040900,Census Tract 409,1816,40900,4,1.0,42338,0.042892909,LINCOLN SQUARE,71.35232823
2021,149,17031050200,Census Tract 502,5915,50200,5,1.0,37094,0.159459751,NORTH CENTER,57.05416784
2021,28,17031050300,Census Tract 503,2755,50300,5,1.0,37094,0.074270772,NORTH CENTER,57.05416784
2021,184,17031071700,Census Tract 717,1628,71700,7,1.0,69641,0.023377034,LINCOLN PARK,88.31640046
2021,178,17031031800,Census Tract 318,2014,31800,3,1.0,59119,0.034066882,UPTOWN,65.09564272
2021,958,17031031700,Census Tract 317,6355,31700,3,1.0,59119,0.107495052,UPTOWN,65.09564272
2021,41,17031610400,Census Tract 6104,1902,610400,61,1.0,39573,0.048063073,NEW CITY,134.6369632
2021,12,17031050600,Census Tract 506,2188,50600,5,1.0,37094,0.058985281,NORTH CENTER,57.05416784
2021,21,17031050500,Census Tract 505,5587,50500,5,1.0,37094,0.150617351,NORTH CENTER,57.05416784
2021,134,17031071600,Census Tract 716,1969,71600,7,1.0,69641,0.028273574,LINCOLN PARK,88.31640046
2021,784,17031671400,Census Tract 6714,1263,671400,67,1.0,26282,0.048055704,WEST ENGLEWOOD,87.94769193
2021,40,17031062300,Census Tract 623,1639,62300,6,1.0,102611,0.015972946,LAKE VIEW,87.21479926
2021,85,17031630400,Census Tract 6304,6136,630400,63,1.0,35621,0.172257938,GAGE PARK,61.2848961
2021,1814,17031010100,Census Tract 101,4534,10100,1,1.0,55789,0.081270501,ROGERS PARK,51.25990244
2021,980,17031680600,Census Tract 6806,994,680600,68,1.0,21054,0.047211931,ENGLEWOOD,85.65232307
2021,615,17031030500,Census Tract 305,6703,30500,77,1.0,58084,0.115401832,EDGEWATER,48.44999083
2021,1150,17031020500,Census Tract 205,6560,20500,2,1.0,79897,0.082105711,WEST RIDGE,98.42909484
2021,324,17031081300,Census Tract 813,5860,81300,8,1.0,98505,0.059489366,NEAR NORTH SIDE,76.67589596
2021,1240,17031081000,Census Tract 810,8485,81000,8,1.0,98505,0.08613776,NEAR NORTH SIDE,76.67589596
2021,108,17031130100,Census Tract 1301,4888,130100,13,1.0,18847,0.259351621,NORTH PARK,70.28870642
2021,136,17031170200,Census Tract 1702,3969,170200,17,1.0,44277,0.08964022,DUNNING,103.5950012
2021,59,17031170300,Census Tract 1703,5225,170300,17,1.0,44277,0.118007092,DUNNING,103.5950012
2021,224,17031170400,Census Tract 1704,4334,170400,17,1.0,44277,0.097883777,DUNNING,103.5950012
2021,121,17031170500,Census Tract 1705,5309,170500,17,1.0,44277,0.119904239,DUNNING,103.5950012
2021,41,17031170600,Census Tract 1706,2390,170600,17,1.0,44277,0.053978363,DUNNING,103.5950012
2021,57,17031170700,Census Tract 1707,3357,170700,17,1.0,44277,0.075818145,DUNNING,103.5950012
2021,458,17031170800,Census Tract 1708,4086,170800,17,1.0,44277,0.092282675,DUNNING,103.5950012
2021,3183,17031251400,Census Tract 2514,3771,251400,25,1.0,97313,0.038751246,AUSTIN,199.2542034
2021,1647,17031260300,Census Tract 2603,1842,260300,26,1.0,17289,0.106541732,WEST GARFIELD PARK,36.09284881
2021,1772,17031260500,Census Tract 2605,1791,260500,26,1.0,17289,0.103591879,WEST GARFIELD PARK,36.09284881
2021,2228,17031260600,Census Tract 2606,2324,260600,26,1.0,17289,0.13442073,WEST GARFIELD PARK,36.09284881
2021,1477,17031260700,Census Tract 2607,1602,260700,26,1.0,17289,0.092660073,WEST GARFIELD PARK,36.09284881
2021,2211,17031260800,Census Tract 2608,2337,260800,26,1.0,17289,0.135172653,WEST GARFIELD PARK,36.09284881
2021,0,17031050700,Census Tract 507,1501,50700,5,1.0,37094,0.040464765,NORTH CENTER,57.05416784
2021,37,17031050900,Census Tract 509,1532,50900,5,1.0,37094,0.04130048,NORTH CENTER,57.05416784
2021,86,17031051000,Census Tract 510,1746,51000,5,1.0,37094,0.047069607,NORTH CENTER,57.05416784
2021,72,17031051100,Census Tract 511,1939,51100,5,1.0,37094,0.052272605,NORTH CENTER,57.05416784
2021,60,17031051200,Census Tract 512,1564,51200,5,1.0,37094,0.042163153,NORTH CENTER,57.05416784
2021,0,17031170900,Census Tract 1709,2161,170900,17,1.0,44277,0.048806378,DUNNING,103.5950012
2021,614,17031171000,Census Tract 1710,6807,171000,17,1.0,44277,0.153736703,DUNNING,103.5950012
2021,152,17031171100,Census Tract 1711,4514,171100,17,1.0,44277,0.101949093,DUNNING,103.5950012
2021,320,17031180100,Census Tract 1801,6463,180100,18,1.0,13776,0.469149245,MONTCLARE,27.57639363
2021,111,17031190100,Census Tract 1901,2353,190100,19,1.0,78610,0.029932579,BELMONT CRAGIN,109.0994147
2021,121,17031222200,Census Tract 2222,2320,222200,22,1.0,71408,0.032489357,LOGAN SQUARE,100.0575667
2021,71,17031222500,Census Tract 2225,1574,222500,22,1.0,71408,0.022042348,LOGAN SQUARE,100.0575667
2021,149,17031222600,Census Tract 2226,1650,222600,22,1.0,71408,0.023106655,LOGAN SQUARE,100.0575667
2021,3572,17031251500,Census Tract 2515,4305,251500,25,1.0,97313,0.044238694,AUSTIN,199.2542034
2021,3430,17031251600,Census Tract 2516,4518,251600,25,1.0,97313,0.046427507,AUSTIN,199.2542034
2021,1033,17031251700,Census Tract 2517,1368,251700,25,1.0,97313,0.014057731,AUSTIN,199.2542034
2021,4548,17031251800,Census Tract 2518,4973,251800,25,1.0,97313,0.051103141,AUSTIN,199.2542034
2021,5172,17031251900,Census Tract 2519,5476,251900,25,1.0,97313,0.056272029,AUSTIN,199.2542034
2021,5252,17031252000,Census Tract 2520,5557,252000,25,1.0,97313,0.057104395,AUSTIN,199.2542034
2021,322,17031130300,Census Tract 1303,5481,130300,13,1.0,18847,0.290815514,NORTH PARK,70.28870642
2021,463,17031190200,Census Tract 1902,6283,190200,19,1.0,78610,0.079926218,BELMONT CRAGIN,109.0994147
2021,117,17031190300,Census Tract 1903,5725,190300,19,1.0,78610,0.072827884,BELMONT CRAGIN,109.0994147
2021,305,17031190800,Census Tract 1908,6533,190800,19,1.0,78610,0.083106475,BELMONT CRAGIN,109.0994147
2021,918,17031260100,Census Tract 2601,1075,260100,26,1.0,17289,0.062178264,WEST GARFIELD PARK,36.09284881
2021,1070,17031260200,Census Tract 2602,1170,260200,26,1.0,17289,0.067673087,WEST GARFIELD PARK,36.09284881
2021,905,17031530100,Census Tract 5301,1937,530100,53,1.0,26951,0.071871174,WEST PULLMAN,99.36519806
2021,45,17031061800,Census Tract 618,1305,61800,6,1.0,102611,0.012717935,LAKE VIEW,87.21479926
2021,505,17031410200,Census Tract 4102,1484,410200,41,1.0,28801,0.051525989,HYDE PARK,45.10538016
2021,262,17031222900,Census Tract 2229,1052,222900,22,1.0,71408,0.014732243,LOGAN SQUARE,100.0575667
2021,179,17031241000,Census Tract 2410,1837,241000,24,1.0,86881,0.021143863,WEST TOWN,127.5629046
2021,228,17031190900,Census Tract 1909,2078,190900,19,1.0,78610,0.026434296,BELMONT CRAGIN,109.0994147
2021,187,17031191200,Census Tract 1912,4127,191200,19,1.0,78610,0.052499682,BELMONT CRAGIN,109.0994147
2021,166,17031200100,Census Tract 2001,3673,200100,20,1.0,23201,0.158312142,HERMOSA,32.6020594
2021,218,17031200200,Census Tract 2002,4248,200200,20,1.0,23201,0.183095556,HERMOSA,32.6020594
2021,249,17031200300,Census Tract 2003,1977,200300,20,1.0,23201,0.085211844,HERMOSA,32.6020594
2021,319,17031222700,Census Tract 2227,2357,222700,22,1.0,71408,0.033007506,LOGAN SQUARE,100.0575667
2021,330,17031230100,Census Tract 2301,1743,230100,23,1.0,55785,0.031244958,HUMBOLDT PARK,100.4808765
2021,215,17031230200,Census Tract 2302,1979,230200,23,1.0,55785,0.035475486,HUMBOLDT PARK,100.4808765
2021,87,17031230300,Census Tract 2303,825,230300,23,1.0,55785,0.014788922,HUMBOLDT PARK,100.4808765
