year,malepop,male15_19pop,male15_24pop,male15_29pop,geoid,namelsad,tractpop,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2020,1145,14,67,131,17031842400,Census Tract 8424,3098,842400,44,1.0,31363,0.098778816,CHATHAM,82.3206703
2020,1891,0,233,642,17031832100,Census Tract 8321,3590,832100,6,1.0,101428,0.035394566,LAKE VIEW,87.21479926
2020,4146,142,513,775,17031020802,Census Tract 208.02,8536,20802,2,1.0,78763,0.10837576,WEST RIDGE,98.42909484
2020,4272,214,310,825,17031020702,Census Tract 207.02,8674,20702,2,1.0,78763,0.110127852,WEST RIDGE,98.42909484
2020,3073,235,369,663,17031020801,Census Tract 208.01,5859,20801,2,1.0,78763,0.07438772,WEST RIDGE,98.42909484
2020,3201,137,363,574,17031040202,Census Tract 402.02,7427,40202,4,1.0,41350,0.179613059,LINCOLN SQUARE,71.35232823
2020,3477,147,200,686,17031040201,Census Tract 402.01,6875,40201,4,1.0,41350,0.166263603,LINCOLN SQUARE,71.35232823
2020,2424,0,115,317,17031040402,Census Tract 404.02,4796,40402,4,1.0,41350,0.11598549,LINCOLN SQUARE,71.35232823
2020,2318,144,316,663,17031031501,Census Tract 315.01,4794,31501,3,1.0,59453,0.080635124,UPTOWN,65.09564272
2020,2230,117,284,665,17031081201,Census Tract 812.01,4688,81201,8,1.0,95405,0.049137886,NEAR NORTH SIDE,76.67589596
2020,1412,8,215,511,17031063301,Census Tract 633.01,2925,63301,6,1.0,101428,0.028838191,LAKE VIEW,87.21479926
2020,1404,70,207,244,17031490901,Census Tract 4909.01,2928,490901,49,1.0,39623,0.073896474,ROSELAND,134.3137067
2020,2190,122,351,489,17031490902,Census Tract 4909.02,4565,490902,49,1.0,39623,0.115210862,ROSELAND,134.3137067
2020,2330,163,536,659,17031301801,Census Tract 3018.01,4437,301801,30,1.0,70235,0.063173631,SOUTH LAWNDALE,127.9982978
2020,3383,298,411,634,17031700301,Census Tract 7003.01,6359,700301,70,1.0,42902,0.148221528,ASHBURN,135.4603372
2020,2222,194,279,454,17031301702,Census Tract 3017.02,3961,301702,30,1.0,70235,0.056396384,SOUTH LAWNDALE,127.9982978
2020,3158,245,641,870,17031700401,Census Tract 7004.01,6455,700401,70,1.0,42902,0.150459186,ASHBURN,135.4603372
2020,463,4,29,60,17031837100,Census Tract 8371,1349,837100,27,1.0,18075,0.074633472,EAST GARFIELD PARK,53.88322084
2020,944,48,109,221,17031837400,Census Tract 8374,2199,837400,27,1.0,18075,0.121659751,EAST GARFIELD PARK,53.88322084
2020,1315,101,258,442,17031837800,Census Tract 8378,2409,837800,28,1.0,62816,0.038350102,NEAR WEST SIDE,158.4924665
2020,1410,19,83,287,17031837300,Census Tract 8373,2688,837300,27,1.0,18075,0.148713693,EAST GARFIELD PARK,53.88322084
2020,973,119,239,348,17031841500,Census Tract 8415,2369,841500,29,1.0,31310,0.075662728,NORTH LAWNDALE,89.48742201
2020,1508,158,478,570,17031838700,Census Tract 8387,3932,838700,29,1.0,31310,0.125582881,NORTH LAWNDALE,89.48742201
2020,1927,127,276,358,17031150501,Census Tract 1505.01,3793,150501,15,1.0,63919,0.059340728,PORTAGE PARK,110.1960971
2020,2149,112,244,344,17031150401,Census Tract 1504.01,4700,150401,15,1.0,63919,0.073530562,PORTAGE PARK,110.1960971
2020,1831,94,162,273,17031150502,Census Tract 1505.02,3734,150502,15,1.0,63919,0.058417685,PORTAGE PARK,110.1960971
2020,1779,89,196,377,17031110502,Census Tract 1105.02,3540,110502,11,1.0,27194,0.130175774,JEFFERSON PARK,64.86816167
2020,1731,131,211,341,17031150402,Census Tract 1504.02,3540,150402,15,1.0,63919,0.055382594,PORTAGE PARK,110.1960971
2020,1779,79,126,250,17031140302,Census Tract 1403.02,3842,140302,14,1.0,49280,0.077962662,ALBANY PARK,53.54223081
2020,1510,112,153,273,17031140301,Census Tract 1403.01,2824,140301,14,1.0,49280,0.057305195,ALBANY PARK,53.54223081
2020,2776,184,364,488,17031700302,Census Tract 7003.02,5851,700302,70,1.0,42902,0.136380588,ASHBURN,135.4603372
2020,2371,93,287,479,17031580501,Census Tract 5805.01,4580,580501,58,1.0,42728,0.107189665,BRIGHTON PARK,75.8927903
2020,2668,135,343,627,17031580502,Census Tract 5805.02,5064,580502,58,1.0,42728,0.118517132,BRIGHTON PARK,75.8927903
2020,2055,72,143,353,17031730201,Census Tract 7302.01,5069,730201,73,1.0,26940,0.188158872,WASHINGTON HEIGHTS,79.63575286
2020,1418,122,219,311,17031301802,Census Tract 3018.02,2746,301802,30,1.0,70235,0.039097316,SOUTH LAWNDALE,127.9982978
2020,1957,27,222,408,17031440101,Census Tract 4401.01,4154,440101,44,1.0,31363,0.132449064,CHATHAM,82.3206703
2020,2088,73,175,299,17031301701,Census Tract 3017.01,4099,301701,30,1.0,70235,0.058361216,SOUTH LAWNDALE,127.9982978
2020,4176,148,473,1564,17031839100,Census Tract 8391,7916,839100,32,1.0,39327,0.201286648,LOOP,46.33556545
2020,3914,0,209,855,17031833100,Census Tract 8331,7573,833100,28,1.0,62816,0.120558456,NEAR WEST SIDE,158.4924665
2020,839,0,28,120,17031838100,Census Tract 8381,1589,838100,28,1.0,62816,0.025296103,NEAR WEST SIDE,158.4924665
2020,1454,55,561,718,17031833300,Census Tract 8333,2850,833300,28,1.0,62816,0.045370606,NEAR WEST SIDE,158.4924665
2020,1179,381,617,815,17031838200,Census Tract 8382,2200,838200,28,1.0,62816,0.035022924,NEAR WEST SIDE,158.4924665
2020,3091,346,473,726,17031140702,Census Tract 1407.02,6083,140702,14,1.0,49280,0.1234375,ALBANY PARK,53.54223081
2020,2618,155,425,749,17031140602,Census Tract 1406.02,5124,140602,14,1.0,49280,0.103977273,ALBANY PARK,53.54223081
2020,1608,57,156,370,17031140701,Census Tract 1407.01,2999,140701,14,1.0,49280,0.060856331,ALBANY PARK,53.54223081
2020,1705,53,153,297,17031160502,Census Tract 1605.02,3838,160502,16,1.0,53604,0.071599134,IRVING PARK,89.61138229
2020,1706,21,141,362,17031160602,Census Tract 1606.02,3703,160602,16,1.0,53604,0.069080666,IRVING PARK,89.61138229
2020,2702,39,246,406,17031151002,Census Tract 1510.02,5333,151002,15,1.0,63919,0.083433721,PORTAGE PARK,110.1960971
2020,1245,24,100,187,17031151001,Census Tract 1510.01,2666,151001,15,1.0,63919,0.041709038,PORTAGE PARK,110.1960971
2020,2447,265,452,601,17031190402,Census Tract 1904.02,5238,190402,19,1.0,78788,0.066482205,BELMONT CRAGIN,109.0994147
2020,1367,51,158,391,17031431301,Census Tract 4313.01,3720,431301,43,1.0,51992,0.071549469,SOUTH SHORE,81.81271638
2020,1509,51,137,178,17031431302,Census Tract 4313.02,3538,431302,43,1.0,51992,0.068048931,SOUTH SHORE,81.81271638
2020,1495,82,209,326,17031460302,Census Tract 4603.02,3593,460302,46,1.0,29977,0.119858558,SOUTH CHICAGO,93.27218499
2020,1606,113,350,433,17031460301,Census Tract 4603.01,3486,460301,46,1.0,29977,0.116289155,SOUTH CHICAGO,93.27218499
2020,2832,113,259,446,17031700501,Census Tract 7005.01,6485,700501,70,1.0,42902,0.151158454,ASHBURN,135.4603372
2020,1770,44,166,293,17031700502,Census Tract 7005.02,3676,700502,70,1.0,42902,0.085683651,ASHBURN,135.4603372
2020,1341,107,209,280,17031210601,Census Tract 2106.01,3145,210601,21,1.0,37360,0.084180942,AVONDALE,55.29059546
2020,3344,178,262,426,17031841100,Census Tract 8411,7165,841100,34,1.0,13401,0.534661592,ARMOUR SQUARE,27.76619609
2020,943,55,100,150,17031840200,Census Tract 8402,2190,840200,60,1.0,32901,0.066563326,BRIDGEPORT,58.29151927
2020,2425,22,242,493,17031841300,Census Tract 8413,4299,841300,31,1.0,32672,0.131580558,LOWER WEST SIDE,81.55072362
2020,1827,82,122,301,17031840700,Census Tract 8407,3508,840700,30,1.0,70235,0.049946608,SOUTH LAWNDALE,127.9982978
2020,650,8,8,71,17031841700,Census Tract 8417,1444,841700,30,1.0,70235,0.02055955,SOUTH LAWNDALE,127.9982978
2020,3004,189,393,655,17031190602,Census Tract 1906.02,5532,190602,19,1.0,78788,0.070213738,BELMONT CRAGIN,109.0994147
2020,2084,57,136,324,17031190401,Census Tract 1904.01,4408,190401,19,1.0,78788,0.055947606,BELMONT CRAGIN,109.0994147
2020,2209,48,177,345,17031190702,Census Tract 1907.02,4644,190702,19,1.0,78788,0.058942986,BELMONT CRAGIN,109.0994147
2020,2591,392,483,724,17031191302,Census Tract 1913.02,4942,191302,19,1.0,78788,0.062725288,BELMONT CRAGIN,109.0994147
2020,2419,168,403,504,17031190601,Census Tract 1906.01,4802,190601,19,1.0,78788,0.060948368,BELMONT CRAGIN,109.0994147
2020,2763,231,416,568,17031191301,Census Tract 1913.01,5729,191301,19,1.0,78788,0.072714119,BELMONT CRAGIN,109.0994147
2020,2265,125,329,427,17031200402,Census Tract 2004.02,4806,200402,20,1.0,23163,0.207486077,HERMOSA,32.6020594
2020,1694,68,138,276,17031200401,Census Tract 2004.01,3201,200401,20,1.0,23163,0.138194534,HERMOSA,32.6020594
2020,1509,117,223,343,17031220902,Census Tract 2209.02,3049,220902,22,1.0,71247,0.042794784,LOGAN SQUARE,100.0575667
2020,1481,75,187,332,17031210501,Census Tract 2105.01,3001,210501,21,1.0,37360,0.080326552,AVONDALE,55.29059546
2020,1512,50,150,255,17031160601,Census Tract 1606.01,3191,160601,16,1.0,53604,0.05952914,IRVING PARK,89.61138229
2020,2014,0,171,510,17031061901,Census Tract 619.01,3384,61901,6,1.0,101428,0.033363568,LAKE VIEW,87.21479926
2020,1585,176,337,455,17031840800,Census Tract 8408,3243,840800,30,1.0,70235,0.04617356,SOUTH LAWNDALE,127.9982978
2020,1658,10,151,391,17031030703,Census Tract 307.03,3035,30703,77,1.0,58693,0.051709744,EDGEWATER,48.44999083
2020,4932,0,573,1948,17031081403,Census Tract 814.03,9069,81403,8,1.0,95405,0.095057911,NEAR NORTH SIDE,76.67589596
2020,1204,18,20,56,17031030702,Census Tract 307.02,2352,30702,77,1.0,58693,0.040072922,EDGEWATER,48.44999083
2020,1583,0,43,249,17031440102,Census Tract 4401.02,3359,440102,44,1.0,31363,0.107100724,CHATHAM,82.3206703
2020,979,13,97,166,17031440202,Census Tract 4402.02,2674,440202,44,1.0,31363,0.085259701,CHATHAM,82.3206703
2020,1917,208,279,344,17031830500,Census Tract 8305,3910,830500,30,1.0,70235,0.05567025,SOUTH LAWNDALE,127.9982978
2020,1313,84,184,341,17031840100,Census Tract 8401,3303,840100,60,1.0,32901,0.100392085,BRIDGEPORT,58.29151927
2020,1545,28,64,314,17031840400,Census Tract 8404,3153,840400,59,1.0,15246,0.206808343,MCKINLEY PARK,39.43179964
2020,1037,47,133,306,17031839200,Census Tract 8392,2434,839200,35,1.0,21450,0.113473193,DOUGLAS,46.00462115
2020,735,31,118,138,17031835500,Census Tract 8355,1356,835500,37,1.0,2149,0.630991159,FULLER PARK,19.91670487
2020,1867,142,324,569,17031070101,Census Tract 701.01,3848,70101,7,1.0,69568,0.055312787,LINCOLN PARK,88.31640046
2020,2576,183,273,375,17031110501,Census Tract 1105.01,5076,110501,11,1.0,27194,0.186658822,JEFFERSON PARK,64.86816167
2020,1531,431,799,926,17031030104,Census Tract 301.04,3425,30104,77,1.0,58693,0.058354489,EDGEWATER,48.44999083
2020,935,12,98,234,17031081401,Census Tract 814.01,2039,81401,8,1.0,95405,0.021372045,NEAR NORTH SIDE,76.67589596
2020,1949,82,267,459,17031430102,Census Tract 4301.02,3627,430102,43,1.0,51992,0.069760732,SOUTH SHORE,81.81271638
2020,1403,104,206,499,17031430101,Census Tract 4301.01,2826,430101,43,1.0,51992,0.054354516,SOUTH SHORE,81.81271638
2020,640,0,21,92,17031252101,Census Tract 2521.01,1289,252101,25,1.0,95073,0.013558003,AUSTIN,199.2542034
2020,1917,56,163,380,17031010501,Census Tract 105.01,4039,10501,1,1.0,55643,0.072587747,ROGERS PARK,51.25990244
2020,820,22,68,137,17031020701,Census Tract 207.01,1764,20701,2,1.0,78763,0.022396303,WEST RIDGE,98.42909484
2020,3893,208,336,564,17031010201,Census Tract 102.01,7488,10201,1,1.0,55643,0.134572183,ROGERS PARK,51.25990244
2020,2654,38,197,562,17031760801,Census Tract 7608.01,5012,760801,76,1.0,13285,0.377267595,OHARE,371.8356076
2020,5361,144,735,2108,17031839000,Census Tract 8390,10026,839000,32,1.0,39327,0.254939355,LOOP,46.33556545
2020,2335,305,323,657,17031440201,Census Tract 4402.01,5918,440201,44,1.0,31363,0.188693684,CHATHAM,82.3206703
2020,1557,141,275,524,17031540101,Census Tract 5401.01,4219,540101,54,1.0,7414,0.569058538,RIVERDALE,98.3894974
2020,1372,62,185,347,17031834000,Census Tract 8340,3187,834000,49,1.0,39623,0.080433082,ROSELAND,134.3137067
2020,1174,119,208,244,17031833900,Census Tract 8339,2696,833900,46,1.0,29977,0.089935617,SOUTH CHICAGO,93.27218499
2020,1183,43,161,375,17031221000,Census Tract 2210,2754,221000,22,1.0,71247,0.038654259,LOGAN SQUARE,100.0575667
2020,2172,23,178,452,17031221100,Census Tract 2211,4484,221100,22,1.0,71247,0.062935983,LOGAN SQUARE,100.0575667
2020,810,22,59,125,17031242800,Census Tract 2428,1637,242800,24,1.0,84564,0.019358119,WEST TOWN,127.5629046
2020,941,9,65,169,17031242900,Census Tract 2429,1836,242900,24,1.0,84564,0.021711367,WEST TOWN,127.5629046
2020,1183,37,81,264,17031243000,Census Tract 2430,2134,243000,24,1.0,84564,0.025235325,WEST TOWN,127.5629046
2020,1159,0,70,246,17031243100,Census Tract 2431,2230,243100,24,1.0,84564,0.02637056,WEST TOWN,127.5629046
2020,1085,49,108,222,17031243200,Census Tract 2432,2191,243200,24,1.0,84564,0.02590937,WEST TOWN,127.5629046
2020,1286,25,49,348,17031243300,Census Tract 2433,2261,243300,24,1.0,84564,0.026737146,WEST TOWN,127.5629046
2020,1705,27,68,352,17031243400,Census Tract 2434,2982,243400,24,1.0,84564,0.035263233,WEST TOWN,127.5629046
2020,2677,37,335,702,17031071400,Census Tract 714,4998,71400,7,1.0,69568,0.071843376,LINCOLN PARK,88.31640046
2020,2093,81,270,403,17031110400,Census Tract 1104,4480,110400,11,1.0,27194,0.164742223,JEFFERSON PARK,64.86816167
2020,2066,192,301,445,17031150600,Census Tract 1506,4384,150600,15,1.0,63919,0.068586805,PORTAGE PARK,110.1960971
2020,1738,189,291,348,17031150700,Census Tract 1507,4088,150700,15,1.0,63919,0.063955944,PORTAGE PARK,110.1960971
2020,2448,125,265,466,17031150800,Census Tract 1508,4871,150800,15,1.0,63919,0.076205823,PORTAGE PARK,110.1960971
2020,2507,149,360,467,17031151100,Census Tract 1511,5347,151100,15,1.0,63919,0.083652748,PORTAGE PARK,110.1960971
2020,2023,207,363,543,17031151200,Census Tract 1512,3890,151200,15,1.0,63919,0.060858274,PORTAGE PARK,110.1960971
2020,1670,23,149,558,17031241500,Census Tract 2415,2981,241500,24,1.0,84564,0.035251407,WEST TOWN,127.5629046
2020,1787,57,205,620,17031241100,Census Tract 2411,3441,241100,24,1.0,84564,0.040691074,WEST TOWN,127.5629046
2020,1576,19,85,769,17031241600,Census Tract 2416,3325,241600,24,1.0,84564,0.039319332,WEST TOWN,127.5629046
2020,1055,44,116,267,17031241300,Census Tract 2413,1982,241300,24,1.0,84564,0.02343787,WEST TOWN,127.5629046
2020,2957,17,158,1164,17031241400,Census Tract 2414,5503,241400,24,1.0,84564,0.065074973,WEST TOWN,127.5629046
2020,1961,53,66,540,17031243500,Census Tract 2435,4031,243500,24,1.0,84564,0.047668038,WEST TOWN,127.5629046
2020,1338,52,195,260,17031250200,Census Tract 2502,2922,250200,25,1.0,95073,0.030734278,AUSTIN,199.2542034
2020,2454,244,415,529,17031250300,Census Tract 2503,5433,250300,25,1.0,95073,0.057145562,AUSTIN,199.2542034
2020,2638,211,498,768,17031250400,Census Tract 2504,5471,250400,25,1.0,95073,0.057545255,AUSTIN,199.2542034
2020,3343,159,338,491,17031250500,Census Tract 2505,7141,250500,25,1.0,95073,0.075110704,AUSTIN,199.2542034
2020,2736,94,213,859,17031071500,Census Tract 715,6157,71500,7,1.0,69568,0.088503335,LINCOLN PARK,88.31640046
2020,1217,59,91,217,17031071800,Census Tract 718,2579,71800,7,1.0,69568,0.037071642,LINCOLN PARK,88.31640046
2020,3346,86,129,863,17031080100,Census Tract 801,6944,80100,8,1.0,95405,0.072784445,NEAR NORTH SIDE,76.67589596
2020,2442,37,170,951,17031080300,Census Tract 803,4697,80300,8,1.0,95405,0.049232221,NEAR NORTH SIDE,76.67589596
2020,2016,76,333,530,17031080400,Census Tract 804,4440,80400,8,1.0,95405,0.046538441,NEAR NORTH SIDE,76.67589596
2020,1115,32,149,254,17031160100,Census Tract 1601,2534,160100,16,1.0,53604,0.047272592,IRVING PARK,89.61138229
2020,1599,84,176,238,17031160200,Census Tract 1602,3138,160200,16,1.0,53604,0.058540407,IRVING PARK,89.61138229
2020,1660,8,80,279,17031160300,Census Tract 1603,3672,160300,16,1.0,53604,0.068502351,IRVING PARK,89.61138229
2020,2388,94,206,503,17031160400,Census Tract 1604,4799,160400,16,1.0,53604,0.089526901,IRVING PARK,89.61138229
2020,3544,248,384,674,17031160700,Census Tract 1607,5860,160700,16,1.0,53604,0.1093202,IRVING PARK,89.61138229
2020,1667,30,158,636,17031221300,Census Tract 2213,2925,221300,22,1.0,71247,0.04105436,LOGAN SQUARE,100.0575667
2020,1546,7,24,166,17031221500,Census Tract 2215,2805,221500,22,1.0,71247,0.039370079,LOGAN SQUARE,100.0575667
2020,1707,61,175,485,17031221400,Census Tract 2214,3169,221400,22,1.0,71247,0.044479066,LOGAN SQUARE,100.0575667
